iter	RMSE
331	24.35932213
332	24.32080104
333	24.29531195
334	24.26598801
335	24.21860397
336	24.18287853
337	24.16255971
338	24.11647615
339	24.07786769
340	24.04293062
341	24.00794757
342	23.96737884
343	23.94071213
344	23.89838803
345	23.87317091
346	23.83588572
347	23.79915575
348	23.75396432
349	23.72806003
350	23.69265349
351	23.64954387
352	23.61552276
353	23.58455875
354	23.56012406
355	23.52887105
356	23.48435978
357	23.4486516
358	23.40863922
359	23.37771105
360	23.34466441
361	23.31855031
362	23.28958177
363	23.27332671
364	23.23922031
365	23.21732815
366	23.17165517
367	23.11676504
368	23.08223508
369	23.05752064
370	23.01970432
371	22.99734157
372	22.95575694
373	22.92754197
374	22.90049346
375	22.86677146
376	22.82954429
377	22.80379133
378	22.77095287
379	22.7298393
380	22.68374028
381	22.65474084
382	22.6223982
383	22.58275203
384	22.53819455
385	22.50525958
386	22.48882293
387	22.45300123
388	22.43240896
389	22.41601691
390	22.37321246
391	22.34203126
392	22.31185039
393	22.28174676
394	22.24774104
395	22.20303213
396	22.17107727
397	22.1499046
398	22.12806002
399	22.10516998
400	22.08233089
401	22.04151058
402	21.99879952
403	21.9712952
404	21.94812176
405	21.91443583
406	21.89533355
407	21.86501814
408	21.82509795
409	21.78952958
410	21.74547503
411	21.70254154
412	21.66484956
413	21.64883604
414	21.61681342
415	21.58283223
416	21.55236686
417	21.52210339
418	21.50704154
419	21.48034109
420	21.44298864
421	21.41155924
422	21.38706026
423	21.37070468
424	21.35319994
425	21.31668189
426	21.27903132
427	21.25241607
428	21.22943584
429	21.20035983
430	21.16114171
431	21.13214459
432	21.09725325
433	21.06251819
434	21.02384132
435	20.99063265
436	20.9541616
437	20.91907433
438	20.88929001
439	20.86632306
440	20.84293732
441	20.82276681
442	20.78767608
443	20.74527694
444	20.72006613
445	20.68318981
446	20.66042657
447	20.63629212
448	20.60202574
449	20.57121621
450	20.54291225
451	20.5218449
452	20.50048076
453	20.48136216
454	20.45561489
455	20.43292309
456	20.41925135
457	20.3887238
458	20.35973657
459	20.33470864
460	20.32147059
461	20.30714617
462	20.2781865
463	20.25040326
464	20.22042577
465	20.19414566
466	20.17415164
467	20.14770177
468	20.1174775
469	20.09078071
470	20.05548518
471	20.03683354
472	20.00804533
473	19.98705764
474	19.96935791
475	19.9433033
476	19.90529179
477	19.8779482
478	19.85188289
479	19.82910623
480	19.80526625
481	19.77991159
482	19.75445102
483	19.72696809
484	19.69671996
485	19.66893581
486	19.64070435
487	19.59808313
488	19.56940205
489	19.5478372
490	19.52887568
491	19.51647784
492	19.48495294
493	19.46879115
494	19.45150916
495	19.42672814
496	19.41083726
497	19.3973867
498	19.37175389
499	19.34718645
500	19.32222296
501	19.302544
502	19.28497321
503	19.25779239
504	19.22693141
505	19.20954063
506	19.17800932
507	19.16019398
508	19.12753739
509	19.10429553
510	19.08171485
511	19.05842277
512	19.04586426
513	19.02502258
514	18.9990755
515	18.97918351
516	18.94503567
517	18.93625646
518	18.92044231
519	18.89625508
520	18.87365873
521	18.86091843
522	18.84497429
523	18.83448681
524	18.81004146
525	18.77028435
526	18.75336158
527	18.72739821
528	18.70014262
529	18.67866368
530	18.65544585
531	18.63472142
532	18.61323296
533	18.59174946
534	18.56999368
535	18.54670246
536	18.52205183
537	18.50401729
538	18.47787418
539	18.45560008
540	18.43998327
541	18.40867252
542	18.39230023
543	18.36622703
544	18.35147177
545	18.32460624
546	18.30688225
547	18.27431663
548	18.25555069
549	18.23750298
550	18.21431946
551	18.18743047
552	18.16458837
553	18.13654451
554	18.11778834
555	18.10239218
556	18.08986257
557	18.06607538
558	18.04472938
559	18.02289103
560	18.00873709
561	17.98379354
562	17.96522198
563	17.94112748
564	17.91573028
565	17.90074654
566	17.87133496
567	17.84564117
568	17.82478452
569	17.80575686
570	17.78318138
571	17.76848906
572	17.74600723
573	17.73102004
574	17.70704047
575	17.68629192
576	17.6672173
577	17.64193208
578	17.60771675
579	17.59838129
580	17.58202365
581	17.56202737
582	17.5312361
583	17.51654779
584	17.49160291
585	17.47524326
586	17.44850514
587	17.42238426
588	17.40252098
589	17.38805211
590	17.37251596
591	17.34993243
592	17.32876677
593	17.31150266
594	17.28844226
595	17.26137604
596	17.23589115
597	17.21146809
598	17.1886809
599	17.16956387
600	17.16045875
601	17.14145347
602	17.1217657
603	17.09886682
604	17.07734612
605	17.05494461
606	17.03867088
607	17.01843137
608	16.99993091
609	16.98592119
610	16.96347261
611	16.95432751
612	16.93099796
613	16.91650219
614	16.90162101
615	16.88761851
616	16.86888372
617	16.85360033
618	16.84351603
619	16.82702271
620	16.80442213
621	16.79322709
622	16.76575861
623	16.73664643
624	16.71704358
625	16.69625184
626	16.67856986
627	16.65782283
628	16.63841038
629	16.61884302
630	16.59984612
631	16.58044374
632	16.56102718
633	16.53248453
634	16.50917276
635	16.49270153
636	16.47392831
637	16.45571604
638	16.44569679
639	16.41730558
640	16.39887734
641	16.38440694
642	16.36354935
643	16.34798262
644	16.33139435
645	16.31097371
646	16.29039127
647	16.26607616
648	16.25213774
649	16.22584233
650	16.21095569
651	16.19473676
652	16.185198
653	16.16553613
654	16.14985748
655	16.13923365
656	16.12279354
657	16.10757536
658	16.0955473
659	16.0759812
660	16.05289469
661	16.02724919
662	16.01915013
663	16.00813839
664	16.00084539
665	15.97723745
666	15.95976692
667	15.94428458
668	15.92701493
669	15.90598674
670	15.8927907
671	15.87134797
672	15.84253869
673	15.83180527
674	15.81852493
675	15.80031129
676	15.78324257
677	15.76096779
678	15.73767883
679	15.72117824
680	15.70888042
681	15.6929079
682	15.67996802
683	15.65927888
684	15.64174305
685	15.62950922
686	15.61464348
687	15.59962145
688	15.58594459
689	15.56409233
690	15.54395385
691	15.52988767
692	15.50734576
693	15.49935445
694	15.48503832
695	15.47708167
696	15.46343431
697	15.45314165
698	15.43904629
699	15.42823224
700	15.41978122
701	15.40499182
702	15.39475195
703	15.38318775
704	15.36529304
705	15.35250703
706	15.34075997
707	15.32328711
708	15.30646584
709	15.29281522
710	15.2826218
711	15.26433165
712	15.24654068
713	15.23408589
714	15.21613738
715	15.19113265
716	15.17599459
717	15.1626876
718	15.14546621
719	15.12301324
720	15.10278257
721	15.09127222
722	15.07347687
723	15.06059644
724	15.0411222
725	15.02460191
726	15.00603431
727	14.98534551
728	14.97019057
729	14.95197067
730	14.93576592
731	14.92871647
732	14.91378144
733	14.89136301
734	14.87771467
735	14.86174365
736	14.84225058
737	14.8317777
738	14.821154
739	14.80112467
740	14.78331402
741	14.77337961
742	14.76398973
743	14.73819946
744	14.72272492
745	14.71328682
746	14.69583943
747	14.67852811
748	14.66480308
749	14.64549072
750	14.63343895
751	14.6187798
752	14.60325481
753	14.59137506
754	14.57659089
755	14.5585283
756	14.54754329
757	14.53403508
758	14.51734573
759	14.50737633
760	14.48926784
761	14.48181509
762	14.46964858
763	14.45715996
764	14.45184523
765	14.44345325
766	14.42269392
767	14.40951367
768	14.39332017
769	14.38150902
770	14.37187769
771	14.35332183
772	14.34115269
773	14.32950531
774	14.31381246
775	14.30364368
776	14.29114263
777	14.27136655
778	14.25970074
779	14.24548893
780	14.23891103
781	14.22200411
782	14.20333904
783	14.19223216
784	14.17783232
785	14.16403548
786	14.14040185
787	14.12539481
788	14.11242362
789	14.10159921
790	14.08498346
791	14.07252136
792	14.0614023
793	14.04973117
794	14.04006177
795	14.03117482
796	14.01998963
797	14.00656709
798	14.00023477
799	13.98723769
800	13.97279611
801	13.96200643
802	13.95304062
803	13.93863062
804	13.91877296
805	13.91239126
806	13.90462699
807	13.89250113
808	13.88312951
809	13.87584351
810	13.86473085
811	13.85202198
812	13.83592795
813	13.82873716
814	13.81512094
815	13.80636455
816	13.79495198
817	13.78591005
818	13.77695081
819	13.76445637
820	13.74707318
821	13.73593988
822	13.71980829
823	13.70380082
824	13.69132358
825	13.68043359
826	13.66936918
827	13.6573775
828	13.64475777
829	13.6314901
830	13.62166714
831	13.61102547
832	13.60150191
833	13.58647263
834	13.57251854
835	13.55544359
836	13.54122725
837	13.51808381
838	13.49994871
839	13.48558371
840	13.47367067
841	13.45489185
842	13.44317662
843	13.4341491
844	13.42069306
845	13.40674979
846	13.39475384
847	13.38382733
848	13.37426392
849	13.36856128
850	13.35421055
851	13.34546534
852	13.33708217
853	13.3254319
854	13.31446408
855	13.30329663
856	13.29696836
857	13.27633325
858	13.25935064
859	13.24662154
860	13.23271816
861	13.21990981
862	13.20966121
863	13.19751013
864	13.18905703
865	13.18103193
866	13.17315731
867	13.15455584
868	13.14541784
869	13.13487727
870	13.12657541
871	13.11884925
872	13.10944073
873	13.09621787
874	13.08534927
875	13.07148268
876	13.06174045
877	13.0450209
878	13.03514763
879	13.01643545
880	13.00092976
881	12.98510227
882	12.9723717
883	12.96808154
884	12.95702909
885	12.93976411
886	12.92216911
887	12.90984575
888	12.90017624
889	12.89278948
890	12.8781224
891	12.87223955
892	12.86332899
893	12.85215384
894	12.83723974
895	12.82240073
896	12.81457154
897	12.80824403
898	12.78867761
899	12.77093124
900	12.76074858
901	12.75021119
902	12.74123227
903	12.7331189
904	12.72406887
905	12.71097499
906	12.69654775
907	12.68771291
908	12.67898263
909	12.66388594
910	12.65187039
911	12.64108199
912	12.63246504
913	12.62059123
914	12.60778918
915	12.59658457
916	12.58003041
917	12.57137269
918	12.55929362
919	12.54931349
920	12.5400486
921	12.52604632
922	12.51461789
923	12.5054952
924	12.49882313
925	12.49232765
926	12.48229623
927	12.46975437
928	12.45941498
929	12.44747262
930	12.43835549
931	12.43060258
932	12.41840852
933	12.41025742
934	12.39712492
935	12.38386627
936	12.37570678
937	12.36344246
938	12.35421764
939	12.34433585
940	12.3337872
941	12.32267461
942	12.30880595
943	12.30208358
944	12.2881398
945	12.2749789
946	12.25900845
947	12.25017536
948	12.23698585
949	12.22495251
950	12.2152974
951	12.20806556
952	12.19305434
953	12.18308569
954	12.16881824
955	12.15623228
956	12.14928574
957	12.1381224
958	12.12746089
959	12.1178748
960	12.1065849
961	12.09533647
962	12.08782365
963	12.0802474
964	12.06784474
965	12.051493
966	12.04320471
967	12.03664451
968	12.0250425
969	12.01749454
970	12.01196743
971	12.00478132
972	11.99492811
973	11.99066712
974	11.98011299
975	11.97045246
976	11.95061584
977	11.93633896
978	11.92855622
979	11.91681566
980	11.90960795
981	11.90237188
982	11.89382826
983	11.8880199
984	11.87998772
985	11.87060018
986	11.86039196
987	11.84420292
988	11.83193525
989	11.82052326
990	11.80746306
991	11.79588162
992	11.7839142
993	11.77784647
994	11.76479257
995	11.75355341
996	11.7467018
997	11.7417988
998	11.73238242
999	11.71892389
1000	11.71420243
1001	11.70560466
1002	11.69629277
1003	11.67866869
1004	11.67206408
1005	11.66570938
1006	11.65354736
1007	11.64097864
1008	11.62905986
1009	11.6152529
1010	11.60484368
1011	11.59482664
1012	11.58782865
1013	11.58064603
1014	11.57375804
1015	11.56376877
1016	11.55501839
1017	11.54752827
1018	11.53560806
1019	11.52613051
1020	11.5164909
1021	11.50801814
1022	11.49820887
1023	11.48753003
1024	11.48186477
1025	11.47364417
1026	11.46488717
1027	11.45361456
1028	11.4463482
1029	11.43269601
1030	11.41820748
1031	11.41012382
1032	11.39881635
1033	11.39153391
1034	11.38067673
1035	11.37703412
1036	11.36629207
1037	11.35568265
1038	11.3437687
1039	11.33478941
1040	11.32476796
1041	11.31310983
1042	11.29907175
1043	11.28979817
1044	11.27885813
1045	11.27028351
1046	11.26452856
1047	11.24916013
1048	11.23945738
1049	11.22860216
1050	11.21641294
1051	11.20673617
1052	11.19577741
1053	11.1898233
1054	11.17899571
1055	11.16575668
1056	11.15409808
1057	11.14174551
1058	11.13150573
1059	11.12368238
1060	11.1171586
1061	11.10972516
1062	11.09716763
1063	11.09071202
1064	11.07940854
1065	11.07032041
1066	11.05943306
1067	11.04764629
1068	11.03660757
1069	11.02948299
1070	11.02483903
1071	11.01449892
1072	11.00917631
1073	11.00536333
1074	10.99600807
1075	10.9826875
1076	10.97006162
1077	10.95971624
1078	10.94987907
1079	10.93883222
1080	10.93045114
1081	10.91671381
1082	10.91157368
1083	10.90097789
1084	10.89413325
1085	10.88458448
1086	10.87872539
1087	10.87137344
1088	10.86547883
1089	10.86057694
1090	10.85021265
1091	10.83965585
1092	10.83440988
1093	10.81938582
1094	10.8149768
1095	10.8073706
1096	10.79780538
1097	10.78978668
1098	10.77881629
1099	10.76669193
1100	10.7635274
1101	10.75894605
1102	10.74930883
1103	10.73866603
1104	10.73026311
1105	10.72365593
1106	10.71388596
1107	10.701952
1108	10.69415842
1109	10.68674131
1110	10.67547936
1111	10.66852962
1112	10.66308934
1113	10.65204236
1114	10.64507364
1115	10.64211128
1116	10.63284712
1117	10.62355818
1118	10.6183034
1119	10.6064155
1120	10.59802294
1121	10.59151068
1122	10.58170588
1123	10.57273214
1124	10.56105101
1125	10.55314092
1126	10.54656301
1127	10.54148127
1128	10.52998034
1129	10.52604927
1130	10.52260001
1131	10.5171618
1132	10.50631177
1133	10.50003241
1134	10.49350842
1135	10.48377262
1136	10.47380661
1137	10.46560169
1138	10.45596002
1139	10.45002856
1140	10.44295215
1141	10.43272631
1142	10.42376212
1143	10.42061843
1144	10.41185007
1145	10.40911742
1146	10.40518757
1147	10.39637451
1148	10.39109224
1149	10.3834364
1150	10.37932813
1151	10.37530361
1152	10.36742534
1153	10.35863277
1154	10.3490759
1155	10.34356006
1156	10.33614633
1157	10.32827223
1158	10.32179356
1159	10.3154608
1160	10.31074917
1161	10.30635046
1162	10.29936832
1163	10.29294341
1164	10.28870487
1165	10.28392279
1166	10.27864966
1167	10.27230366
1168	10.2663018
1169	10.2599868
1170	10.25538478
1171	10.2436137
1172	10.23427249
1173	10.22886242
1174	10.22121061
1175	10.21389876
1176	10.20156655
1177	10.19485691
1178	10.1840107
1179	10.17747152
1180	10.16617282
1181	10.16027259
1182	10.15011259
1183	10.14296155
1184	10.13355871
1185	10.12532601
1186	10.11222876
1187	10.10612609
1188	10.09925879
1189	10.08833954
1190	10.07791403
1191	10.07113239
1192	10.06037046
1193	10.05808607
1194	10.04986251
1195	10.04401148
1196	10.03634134
1197	10.0262878
1198	10.01951556
1199	10.00909753
1200	10.00302065
1201	9.993426677
1202	9.984121399
1203	9.979520722
1204	9.973905376
1205	9.966365212
1206	9.963792379
1207	9.95380332
1208	9.945345661
1209	9.939251668
1210	9.936623297
1211	9.931328247
1212	9.92044537
1213	9.913219095
1214	9.906660418
1215	9.894971908
1216	9.889835845
1217	9.882581926
1218	9.876763757
1219	9.868580194
1220	9.862017516
1221	9.856899242
1222	9.850033707
1223	9.843765065
1224	9.835266435
1225	9.828557086
1226	9.824756904
1227	9.820857173
1228	9.814029734
1229	9.809048866
1230	9.802388612
1231	9.79824342
1232	9.789055999
1233	9.782789756
1234	9.775937126
1235	9.768061336
1236	9.761083449
1237	9.756120281
1238	9.751511833
1239	9.744900994
1240	9.738454596
1241	9.729969229
1242	9.722321263
1243	9.71389257
1244	9.706738814
1245	9.702898042
1246	9.694807653
1247	9.690666096
1248	9.685505604
1249	9.676476655
1250	9.670802746
1251	9.663264701
1252	9.655219368
1253	9.648128993
1254	9.637678204
1255	9.629288581
1256	9.621618125
1257	9.616793979
1258	9.609298106
1259	9.60388219
1260	9.594874948
1261	9.589318242
1262	9.57931871
1263	9.572546101
1264	9.566942734
1265	9.557138872
1266	9.554298056
1267	9.547067544
1268	9.540224975
1269	9.53234604
1270	9.527450646
1271	9.519966166
1272	9.511015854
1273	9.504284999
1274	9.498458595
1275	9.490524192
1276	9.480348355
1277	9.475492397
1278	9.470835366
1279	9.466183744
1280	9.461687873
1281	9.457503723
1282	9.450470456
1283	9.444371333
1284	9.438368524
1285	9.42929902
1286	9.423502614
1287	9.41694726
1288	9.407116764
1289	9.401244867
1290	9.39564801
1291	9.391451446
1292	9.382338328
1293	9.378200043
1294	9.371385589
1295	9.365523967
1296	9.358329042
1297	9.352743583
1298	9.345548044
1299	9.341756235
1300	9.332656871
1301	9.323218307
1302	9.317058595
1303	9.309579835
1304	9.303529097
1305	9.300194264
1306	9.291984346
1307	9.284584347
1308	9.278193954
1309	9.271868816
1310	9.260037845
1311	9.25600468
1312	9.250454236
1313	9.241518807
1314	9.23563812
1315	9.227651209
1316	9.218604988
1317	9.214443068
1318	9.208865879
1319	9.203004373
1320	9.195343368
1321	9.185349314
1322	9.17945226
1323	9.173649693
1324	9.165589201
1325	9.162340621
1326	9.153346386
1327	9.141745319
1328	9.139440899
1329	9.13265758
1330	9.12746907
1331	9.123410857
1332	9.114304519
1333	9.111596252
1334	9.104111647
1335	9.096453874
1336	9.090136484
1337	9.084595732
1338	9.081164496
1339	9.073902307
1340	9.06832861
1341	9.063781169
1342	9.055542948
1343	9.049223017
1344	9.041454894
1345	9.036203287
1346	9.030174111
1347	9.025893667
1348	9.022012159
1349	9.012164448
1350	9.005159861
1351	9.001183212
1352	8.995835604
1353	8.9913106
1354	8.98442431
1355	8.977891007
1356	8.972856978
1357	8.969651908
1358	8.961262378
1359	8.954689733
1360	8.950876114
1361	8.948160927
1362	8.940941353
1363	8.933325845
1364	8.926005945
1365	8.921423936
1366	8.91374407
1367	8.90746955
1368	8.902650274
1369	8.899086827
1370	8.8931938
1371	8.885038085
1372	8.87955205
1373	8.876734088
1374	8.868537619
1375	8.861304808
1376	8.85257304
1377	8.84527641
1378	8.837610032
1379	8.831212533
1380	8.826176865
1381	8.822440316
1382	8.815090874
1383	8.809492766
1384	8.803624073
1385	8.798338361
1386	8.790395931
1387	8.785298637
1388	8.780664308
1389	8.773179968
1390	8.768772207
1391	8.762046153
1392	8.755832741
1393	8.752607854
1394	8.747722406
1395	8.74091664
1396	8.735460494
1397	8.730909739
1398	8.7243691
1399	8.718694518
1400	8.712874174
1401	8.707147113
1402	8.700918973
1403	8.697191157
1404	8.692833836
1405	8.682442751
1406	8.676336137
1407	8.672652836
1408	8.669256584
1409	8.662562531
1410	8.656959026
1411	8.651065998
1412	8.643667159
1413	8.636200319
1414	8.630411315
1415	8.627091236
1416	8.622375643
1417	8.617404291
1418	8.609875908
1419	8.603897424
1420	8.59892888
1421	8.593102845
1422	8.590040998
1423	8.584906511
1424	8.582333248
1425	8.577836749
1426	8.573655512
1427	8.568803726
1428	8.564694789
1429	8.557823816
1430	8.553686777
1431	8.548877778
1432	8.54410203
1433	8.538388035
1434	8.532771182
1435	8.529038831
1436	8.522385527
1437	8.517972178
1438	8.511560192
1439	8.507367262
1440	8.505257601
1441	8.497330093
1442	8.495272008
1443	8.490615561
1444	8.48370114
1445	8.477645948
1446	8.472220221
1447	8.467165663
1448	8.463463007
1449	8.460804956
1450	8.454023809
1451	8.451744369
1452	8.445775969
1453	8.440389832
1454	8.437910814
1455	8.434197016
1456	8.428975859
1457	8.42313871
1458	8.416564702
1459	8.414199343
1460	8.409820436
1461	8.406581874
1462	8.401137416
1463	8.398278554
1464	8.396217276
1465	8.392389876
1466	8.390154126
1467	8.383824721
1468	8.379792903
1469	8.372763406
1470	8.36821446
1471	8.359934396
1472	8.352346631
1473	8.344854403
1474	8.343193748
1475	8.339015223
1476	8.336106392
1477	8.329673158
1478	8.324656851
1479	8.316266376
1480	8.311625141
1481	8.307961837
1482	8.301613566
1483	8.297048214
1484	8.292054384
1485	8.286286021
1486	8.281940576
1487	8.272967225
1488	8.268681862
1489	8.263062538
1490	8.257510057
1491	8.252572226
1492	8.246303934
1493	8.242319395
1494	8.236937784
1495	8.233792915
1496	8.227474262
1497	8.221218557
1498	8.215326741
1499	8.211472611
1500	8.204956185
1501	8.199185261
1502	8.192930726
1503	8.19003863
1504	8.183576369
1505	8.177920475
1506	8.171825137
1507	8.165607256
1508	8.162892604
1509	8.158529606
1510	8.152395352
1511	8.146569878
1512	8.141232483
1513	8.137684863
1514	8.13174238
1515	8.126581051
1516	8.120462533
1517	8.116514614
1518	8.109221425
1519	8.106775068
1520	8.098639013
1521	8.094957468
1522	8.087553097
1523	8.081257899
1524	8.075540212
1525	8.073755465
1526	8.069307417
1527	8.064589804
1528	8.059853729
1529	8.056243525
1530	8.049245401
1531	8.045483946
1532	8.0393881
1533	8.033958161
1534	8.028591551
1535	8.022709424
1536	8.01850869
1537	8.012017648
1538	8.006895205
1539	8.002038474
1540	7.997411964
1541	7.994070885
1542	7.991103276
1543	7.984152568
1544	7.981328597
1545	7.974522707
1546	7.970505558
1547	7.964986057
1548	7.959674345
1549	7.950948751
1550	7.945512263
1551	7.939986663
1552	7.936134548
1553	7.931462645
1554	7.929229838
1555	7.923902212
1556	7.919230027
1557	7.912824866
1558	7.907455624
1559	7.90348289
1560	7.897259606
1561	7.893802433
1562	7.888849734
1563	7.884172716
1564	7.880250218
1565	7.874705462
1566	7.872305476
1567	7.864731059
1568	7.860226531
1569	7.855105213
1570	7.851081985
1571	7.845920558
1572	7.841911365
1573	7.837831402
1574	7.834417018
1575	7.832201522
1576	7.826427697
1577	7.822299338
1578	7.817325063
1579	7.810071423
1580	7.804736938
1581	7.803070705
1582	7.799377205
1583	7.794168376
1584	7.788843156
1585	7.781022356
1586	7.774502369
1587	7.769172365
1588	7.764299131
1589	7.761015495
1590	7.75556636
1591	7.749840578
1592	7.74310793
1593	7.739442041
1594	7.732991282
1595	7.728411536
1596	7.723192253
1597	7.718205347
1598	7.712761584
1599	7.707837502
1600	7.703442435
1601	7.697191988
1602	7.692153022
1603	7.686360813
1604	7.683476629
1605	7.676723023
1606	7.67102872
1607	7.667361303
1608	7.657372326
1609	7.651779243
1610	7.64716898
1611	7.64263093
1612	7.636101675
1613	7.630767389
1614	7.627642041
1615	7.622534826
1616	7.619573526
1617	7.614355257
1618	7.609261472
1619	7.602795945
1620	7.597369878
1621	7.594594581
1622	7.588916416
1623	7.587741252
1624	7.584725207
1625	7.57998356
1626	7.575724397
1627	7.569397566
1628	7.566021186
1629	7.563087883
1630	7.556989833
1631	7.552491812
1632	7.549753892
1633	7.547559029
1634	7.543916357
1635	7.538782801
1636	7.533603437
1637	7.530291699
1638	7.526300893
1639	7.521713263
1640	7.516882339
1641	7.509886878
1642	7.503726061
1643	7.500003415
1644	7.496024876
1645	7.49265858
1646	7.487073807
1647	7.483372439
1648	7.478761287
1649	7.47388694
1650	7.469497477
1651	7.462862908
1652	7.45999241
1653	7.454962136
1654	7.452038895
1655	7.448377577
1656	7.445942699
1657	7.442642689
1658	7.440440645
1659	7.436432954
1660	7.432537528
1661	7.426705741
1662	7.419413203
1663	7.414997625
1664	7.410708671
